Date,TP
2016-01-01,282.7909677966131
2016-01-02,275.33116150578843
2016-01-03,282.1072247121433
2016-01-04,282.5802114932155
2016-01-05,277.42079070935426
2016-01-06,282.57645844871405
2016-01-07,287.83882122702516
2016-01-08,277.668451745382
2016-01-09,278.8156565101069
2016-01-10,280.7624475751952
2016-01-11,286.27231015756485
2016-01-12,277.11145508373596
2016-01-13,271.7565375990392
2016-01-14,278.8205163778352
2016-01-15,275.5596197933376
2016-01-16,271.12095447371735
2016-01-17,271.65431540224955
2016-01-18,275.6853174700026
2016-01-19,272.19743283591094
2016-01-20,272.08955131219216
2016-01-21,270.5845703826252
2016-01-22,272.7426404065197
2016-01-23,271.73413045253227
2016-01-24,271.0910336638747
2016-01-25,277.1045492186275
2016-01-26,272.7920773335625
2016-01-27,276.63566945695896
2016-01-28,277.22725729622107
2016-01-29,274.0477538788823
2016-01-30,286.2562723155519
2016-01-31,281.158581719699
2016-02-01,274.26460684877975
2016-02-02,276.7384000841859
2016-02-03,278.55223731386565
2016-02-04,275.5875556308712
2016-02-05,273.396455014161
2016-02-06,271.5018598456393
2016-02-07,279.6711437656783
2016-02-08,277.44106253731434
2016-02-09,288.38603002445484
2016-02-10,274.8983977582896
2016-02-11,272.853283800126
2016-02-12,280.01271767781486
2016-02-13,280.75334781749626
2016-02-14,276.4743218387188
2016-02-15,271.4159852959062
2016-02-16,273.6609432545488
2016-02-17,272.6733975431089
2016-02-18,273.66769447081793
2016-02-19,270.93298772208817
2016-02-20,277.7886826213599
2016-02-21,272.1882774148597
2016-02-22,272.560818791124
2016-02-23,289.550803953301
2016-02-24,282.2364874044541
2016-02-25,282.17895289824156
2016-02-26,272.5275492883535
2016-02-27,275.5240608074625
2016-02-28,273.50521327747083
2016-03-01,279.0041897461412
2016-03-02,285.7968704581724
2016-03-03,278.2715831933815
2016-03-04,286.22941860926585
2016-03-05,278.10928605192254
2016-03-06,274.99942452914536
2016-03-07,280.3009947514477
2016-03-08,274.9985800482667
2016-03-09,277.1620517604681
2016-03-10,272.020796158981
2016-03-11,270.5263186324758
2016-03-12,272.95840230534924
2016-03-13,273.1529816201213
2016-03-14,278.4417239489477
2016-03-15,272.9420050248351
2016-03-16,280.67270119189783
2016-03-17,277.7545858654096
2016-03-18,281.05462775643105
2016-03-19,279.6332495848081
2016-03-20,285.0259018754315
2016-03-21,282.77777201470195
2016-03-22,275.3366156239898
2016-03-23,270.7930635982975
2016-03-24,270.1534619158231
2016-03-25,274.19465131464074
2016-03-26,271.7733502760789
2016-03-27,281.1408282810646
2016-03-28,276.052533168752
2016-03-29,274.23498488366783
2016-03-30,276.9047831904557
2016-03-31,288.68128563064437
2016-04-01,282.5473078645469
2016-04-02,279.49361046865533
2016-04-03,279.2451796141765
2016-04-04,276.11799570450665
2016-04-05,277.4141978758446
2016-04-06,271.4336477788583
2016-04-07,271.7823686279179
2016-04-08,278.40676776823125
2016-04-09,274.13409927701025
2016-04-10,271.58812564551147
2016-04-11,280.5105194208564
2016-04-12,283.99002103198217
2016-04-13,283.1168788455115
2016-04-14,275.1067862796225
2016-04-15,281.8948533393994
2016-04-16,279.8555393261301
2016-04-17,277.7982477613059
2016-04-18,271.2624466052329
2016-04-19,273.77040560706826
2016-04-20,271.5344141409489
2016-04-21,273.7879058582924
2016-04-22,276.61080803763764
2016-04-23,276.6603260379439
2016-04-24,276.15650361550195
2016-04-25,279.11815668399026
2016-04-26,280.8096668317671
2016-04-27,283.7667176102876
2016-04-28,277.5722471060611
2016-04-29,275.7050225499387
2016-04-30,280.4702145713906
2016-05-01,273.375219284003
2016-05-02,270.61501394730374
2016-05-03,271.9077005605669
2016-05-04,273.3991894234134
2016-05-05,270.2075831031861
2016-05-06,270.17367743428366
2016-05-07,271.64678285123017
2016-05-08,272.96065269490964
2016-05-09,279.0564767616081
2016-05-10,285.87222888841194
2016-05-11,282.2705988552336
2016-05-12,280.7135212591576
2016-05-13,276.09827799773274
2016-05-14,272.2110414947307
2016-05-15,275.60686599754337
2016-05-16,273.08661857181477
2016-05-17,274.0124390351098
2016-05-18,273.87132539737155
2016-05-19,277.9915447370114
2016-05-20,273.3044735664656
2016-05-21,274.6729509788797
2016-05-22,287.16181445830995
2016-05-23,279.16577983650615
2016-05-24,273.0919040102231
2016-05-25,275.3263665461062
2016-05-26,272.7186457141204
2016-05-27,279.17470030338717
2016-05-28,281.62607668552823
2016-05-29,280.35287773933294
2016-05-30,281.52878674416667
2016-05-31,290.2396387988647
2016-06-01,277.79702403948994
2016-06-02,276.1525459416131
2016-06-03,274.81127524238383
2016-06-04,274.2307940091765
2016-06-05,274.01755347900644
2016-06-06,275.3564293380031
2016-06-07,282.8297572183344
2016-06-08,281.9052173687311
2016-06-09,273.2960436838395
2016-06-10,274.210100594762
2016-06-11,280.93971766182904
2016-06-12,278.37468013221627
2016-06-13,277.29568423752033
2016-06-14,279.4036827114295
2016-06-15,281.7846407895134
2016-06-16,281.3637341224858
2016-06-17,279.9689306457353
2016-06-18,281.9823258125017
2016-06-19,275.4440497918747
2016-06-20,274.1064523250675
2016-06-21,273.432996489886
2016-06-22,277.400504430071
2016-06-23,283.3665856098772
2016-06-24,276.01224681246055
2016-06-25,273.4047533251022
2016-06-26,272.76313123680745
2016-06-27,272.287190236986
2016-06-28,272.03868935145067
2016-06-29,271.8785160751448
2016-06-30,271.258403316889
2016-07-01,270.4241117455594
2016-07-02,270.31790813305537
2016-07-03,270.2863813541399
2016-07-04,273.8459942647358
2016-07-05,273.45126895608325
2016-07-06,271.4303376427451
2016-07-07,271.5329213579504
2016-07-08,270.75459863887806
2016-07-09,271.1019038297722
2016-07-10,275.0513345557526
2016-07-11,272.551808414364
2016-07-12,276.9472277947887
2016-07-13,281.5955718760175
2016-07-14,275.2645456376583
2016-07-15,272.92607239325105
2016-07-16,276.4329725090629
2016-07-17,281.85562701237217
2016-07-18,278.88282611358756
2016-07-19,273.09604283706875
2016-07-20,281.80110555249667
2016-07-21,278.496487823793
2016-07-22,281.22148773845146
2016-07-23,281.93077226645045
2016-07-24,279.3463441755892
2016-07-25,274.8293363875363
2016-07-26,272.4872789817752
2016-07-27,274.02031925068644
2016-07-28,277.6215541868536
2016-07-29,275.2608184358607
2016-07-30,273.7074676704659
2016-07-31,275.0789750907558
2016-08-01,274.4855766393136
2016-08-02,274.19735874310516
2016-08-03,271.4496147680252
2016-08-04,278.3699751779436
2016-08-05,273.21663136999604
2016-08-06,270.99312373931065
2016-08-07,271.741192722334
2016-08-08,277.7448451752498
2016-08-09,274.1831826095529
2016-08-10,270.706806384653
2016-08-11,270.25620417446436
2016-08-12,270.948249051078
2016-08-13,276.5107084035125
2016-08-14,272.09922942121676
2016-08-15,272.0044120196916
2016-08-16,272.1815656218851
2016-08-17,270.5703614113305
2016-08-18,276.61113949986367
2016-08-19,273.1602124159768
2016-08-20,277.8727806813903
2016-08-21,275.1030379288829
2016-08-22,276.0965132020751
2016-08-23,272.9568638034073
2016-08-24,274.566148599217
2016-08-25,274.6648381676661
2016-08-26,274.91302628841737
2016-08-27,275.0982825805292
2016-08-28,272.77641187162436
2016-08-29,271.20831182946796
2016-08-30,271.4300353977877
2016-08-31,271.21814705064827
2016-09-01,270.1774661475684
2016-09-02,270.3185262121238
2016-09-03,270.71072748145554
2016-09-04,271.65756742127115
2016-09-05,273.35519806568175
2016-09-06,273.02867230192396
2016-09-07,272.52933725358406
2016-09-08,270.9060500869301
2016-09-09,270.1614964305801
2016-09-10,270.94429545915705
2016-09-11,270.4880163901763
2016-09-12,270.9331611449837
2016-09-13,271.70625643840276
2016-09-14,277.81340110204906
2016-09-15,279.99413251434186
2016-09-16,278.7457819628345
2016-09-17,273.4441940279089
2016-09-18,272.41891430849887
2016-09-19,274.182808922906
2016-09-20,275.0642692759839
2016-09-21,270.90436975134514
2016-09-22,270.2983663262036
2016-09-23,270.260143557023
2016-09-24,271.9631545164876
2016-09-25,272.06194856834855
2016-09-26,270.6591336143815
2016-09-27,270.4498294883132
2016-09-28,270.1286695487267
2016-09-29,270.35761313126307
2016-09-30,274.1627395262631
2016-10-01,280.2451604515348
2016-10-02,276.6390730583004
2016-10-03,280.71868270294067
2016-10-04,278.1977803123248
2016-10-05,273.1207588354688
2016-10-06,270.7898150218564
2016-10-07,272.1811371843875
2016-10-08,273.2165970047737
2016-10-09,276.33981100407317
2016-10-10,271.42070066004555
2016-10-11,270.88948272181784
2016-10-12,274.8522609971286
2016-10-13,289.82978578965907
2016-10-14,280.08401791580945
2016-10-15,275.8376109573231
2016-10-16,279.1022765570563
2016-10-17,274.64718495458567
2016-10-18,272.31458521297293
2016-10-19,271.2922999583899
2016-10-20,274.203565792635
2016-10-21,274.49050246186016
2016-10-22,280.8474686142399
2016-10-23,280.42753613596165
2016-10-24,284.20779303903845
2016-10-25,280.63657051066644
2016-10-26,272.29178203336687
2016-10-27,270.73460966952416
2016-10-28,280.7923049003892
2016-10-29,274.56084953398414
2016-10-30,279.9192511919914
2016-10-31,274.67430886286587
2016-11-01,277.5306598195969
2016-11-02,275.8854640778455
2016-11-03,275.65839934908297
2016-11-04,274.30326980880795
2016-11-05,284.866444204728
2016-11-06,274.13301397164
2016-11-07,272.74338152511353
2016-11-08,271.7423354042492
2016-11-09,276.3604232949265
2016-11-10,274.00182442542587
2016-11-11,276.3800527608012
2016-11-12,276.4698059755168
2016-11-13,273.62644590732265
2016-11-14,272.5703310893287
2016-11-15,274.73596111982044
2016-11-16,284.26636142112034
2016-11-17,281.3212368107391
2016-11-18,278.66152626400077
2016-11-19,272.30045919793616
2016-11-20,276.641725269623
2016-11-21,282.13298271760834
2016-11-22,279.5708469862119
2016-11-23,282.4358832504373
2016-11-24,279.80694532571516
2016-11-25,281.73786210430313
2016-11-26,271.89871704062455
2016-11-27,272.256532860351
2016-11-28,275.33179062304583
2016-11-29,275.1693496747401
2016-11-30,271.3358818398815
2016-12-01,271.23404577959093
2016-12-02,270.18606390928034
2016-12-03,270.3204604218187
2016-12-04,275.46809102034285
2016-12-05,277.96546682226773
2016-12-06,284.00286798604554
2016-12-07,274.80106171253493
2016-12-08,272.9302097120459
2016-12-09,271.90265001351315
2016-12-10,270.77636000610397
2016-12-11,270.8429626916263
2016-12-12,270.68460739101084
2016-12-13,272.90501019567387
2016-12-14,278.8673176369264
2016-12-15,271.9374353079594
2016-12-16,271.6565275319194
2016-12-17,271.8818760743886
2016-12-18,273.408435170752
2016-12-19,278.0115924653708
2016-12-20,276.17891558692617
2016-12-21,275.4647844689665
2016-12-22,278.5160998562574
2016-12-23,275.77108813047045
2016-12-24,270.6344099812315
2016-12-25,271.43153880794375
2016-12-26,273.2449794720086
2016-12-27,270.3881116657664
2016-12-28,273.4834263129161
2016-12-29,270.4346324312749
2016-12-30,270.18079353484774
2016-12-31,270.21581012180235
2017-01-01,271.3526846805101
2017-01-02,274.2387360065121
2017-01-03,281.5139238796817
2017-01-04,280.9748334085823
2017-01-05,273.7974077233183
2017-01-06,272.4625818423539
2017-01-07,285.83280310778133
2017-01-08,275.6764356041933
2017-01-09,274.52446098159515
2017-01-10,278.21132746109646
2017-01-11,281.463851165896
2017-01-12,275.9435482910189
2017-01-13,284.919213944903
2017-01-14,284.83675838249195
2017-01-15,281.3287038303221
2017-01-16,277.9113845041451
2017-01-17,288.8476300483317
2017-01-18,286.54765053151704
2017-01-19,278.1651874446838
2017-01-20,276.04746250269875
2017-01-21,275.2639065692498
2017-01-22,278.9384177592127
2017-01-23,280.1926037937076
2017-01-24,281.70345448557373
2017-01-25,273.2149533201217
2017-01-26,274.70083438312497
2017-01-27,274.49739251200464
2017-01-28,283.3945455256867
2017-01-29,277.8206861475059
2017-01-30,286.36436628979874
2017-01-31,292.2099110619497
2017-02-01,275.9265694277655
2017-02-02,275.27349186407093
2017-02-03,279.3915446330634
2017-02-04,285.6266855649141
2017-02-05,277.11704489756943
2017-02-06,271.7857496141312
2017-02-07,280.3328576626323
2017-02-08,277.86281123968445
2017-02-09,290.3528053715396
2017-02-10,284.7883228807224
2017-02-11,274.5173381187647
2017-02-12,280.20878546532623
2017-02-13,283.9055209223908
2017-02-14,280.37363942779797
2017-02-15,272.5210985139039
2017-02-16,273.25968975908904
2017-02-17,277.8481244196284
2017-02-18,275.0545964574983
2017-02-19,275.71314814789343
2017-02-20,283.7435644323501
2017-02-21,272.6452845547239
2017-02-22,277.5314295430978
2017-02-23,284.38265045073496
2017-02-24,289.8497218353733
2017-02-25,280.6127356491347
2017-02-26,280.50171265317664
2017-02-27,279.7222592577492
2017-02-28,273.48521025819036
2017-03-01,278.03973711678725
2017-03-02,284.7033717634036
2017-03-03,276.1660701355088
2017-03-04,283.53778699671244
2017-03-05,277.93143629024837
2017-03-06,271.52494438365784
2017-03-07,271.1558528267704
2017-03-08,270.8443854122268
2017-03-09,276.58726038228957
2017-03-10,271.15119594303553
2017-03-11,270.22979427555714
2017-03-12,270.27742302060267
2017-03-13,273.34932668519025
2017-03-14,272.7098178777204
2017-03-15,271.1834790964206
2017-03-16,271.92743930299514
2017-03-17,272.63587468737256
2017-03-18,272.0235659541367
2017-03-19,270.37657828518047
2017-03-20,273.3503806594394
2017-03-21,270.921880984158
2017-03-22,270.349402561635
2017-03-23,270.11771734442647
2017-03-24,270.098176952136
2017-03-25,271.9943501317349
2017-03-26,270.27211175620903
2017-03-27,276.7931737254276
2017-03-28,273.66372885228884
2017-03-29,270.5795022037933
2017-03-30,270.9643627466952
2017-03-31,284.1307136989225
2017-04-01,274.16986874424794
2017-04-02,275.9210149602279
2017-04-03,277.8079838415986
2017-04-04,275.04857332949047
2017-04-05,278.2250382857816
2017-04-06,271.35291523116985
2017-04-07,271.25384969314644
2017-04-08,271.35236958837163
2017-04-09,271.9374718045901
2017-04-10,271.4642579851971
2017-04-11,274.83667406140404
2017-04-12,275.19389440876137
2017-04-13,276.81718987905305
2017-04-14,274.0992681416078
2017-04-15,287.8732778699491
2017-04-16,284.63194770099557
2017-04-17,284.48459817935793
2017-04-18,274.5894341253266
2017-04-19,271.8949613415759
2017-04-20,270.10129481951145
2017-04-21,272.1195958542038
2017-04-22,277.67565359701376
2017-04-23,277.3371549665788
2017-04-24,276.2906604775466
2017-04-25,274.1654257597127
2017-04-26,278.42373168073397
2017-04-27,272.94932521794493
2017-04-28,272.0858464648769
2017-04-29,277.2087258550454
2017-04-30,281.418918321696
2017-05-01,279.4234400429249
2017-05-02,271.42468462851696
2017-05-03,273.58958935059115
2017-05-04,274.1519361179463
2017-05-05,272.7013646311503
2017-05-06,273.1568892849513
2017-05-07,274.1044105794701
2017-05-08,278.45093113273253
2017-05-09,278.1710776865674
2017-05-10,285.079624226163
2017-05-11,282.4268624118421
2017-05-12,278.86069787125007
2017-05-13,280.2091506541111
2017-05-14,280.63700251649277
2017-05-15,275.8160254836793
2017-05-16,274.1300707185842
2017-05-17,271.67901288383734
2017-05-18,273.9157909321475
2017-05-19,276.85199624588233
2017-05-20,273.9881871757933
2017-05-21,274.6040075973683
2017-05-22,287.06169331058703
2017-05-23,279.620009488173
2017-05-24,273.52484994618305
2017-05-25,282.66991521863736
2017-05-26,282.5093343372594
2017-05-27,276.62062008852945
2017-05-28,281.59320533666937
2017-05-29,286.0619647471427
2017-05-30,280.38232058261065
2017-05-31,282.63978842365276
2017-06-01,277.78596527946
2017-06-02,282.49839357322264
2017-06-03,281.71833436906536
2017-06-04,276.81764985067855
2017-06-05,277.17321999813123
2017-06-06,280.8398511420449
2017-06-07,277.3950813025553
2017-06-08,277.76767527580665
2017-06-09,279.39980071420354
2017-06-10,281.2349799118729
2017-06-11,285.59975208042704
2017-06-12,277.82671958433735
2017-06-13,273.0821611350947
2017-06-14,273.6786074318955
2017-06-15,275.7940663171136
2017-06-16,277.4037580257066
2017-06-17,275.51366059756526
2017-06-18,285.6099218744192
2017-06-19,277.4881826298211
2017-06-20,278.6617740147298
2017-06-21,273.84462610204776
2017-06-22,275.2210410558913
2017-06-23,277.97248835509447
2017-06-24,275.89097152755323
2017-06-25,273.1166139195805
2017-06-26,273.59519272992594
2017-06-27,272.0112463120267
2017-06-28,271.1287814532756
2017-06-29,272.79549226043787
2017-06-30,276.07975894050696
2017-07-01,275.25183026252614
2017-07-02,276.695012557114
2017-07-03,275.9696820838317
2017-07-04,274.52601141029794
2017-07-05,275.51052946491393
2017-07-06,275.22037785833726
2017-07-07,272.76150368270584
2017-07-08,278.28739445271304
2017-07-09,282.12380937819586
2017-07-10,281.74452128491004
2017-07-11,274.8410930638765
2017-07-12,273.84951514968543
2017-07-13,278.7428940865645
2017-07-14,277.5213553115674
2017-07-15,276.32426133760083
2017-07-16,275.33425578726076
2017-07-17,276.0524885100019
2017-07-18,276.78702527288016
2017-07-19,271.82272603625853
2017-07-20,273.9562928081291
2017-07-21,272.67605524694943
2017-07-22,279.5741032311665
2017-07-23,274.51430644509765
2017-07-24,270.8872189771033
2017-07-25,271.0825487014199
2017-07-26,275.7454239397924
2017-07-27,271.6446514761533
2017-07-28,272.47780008376765
2017-07-29,274.4967946838084
2017-07-30,278.08022693967916
2017-07-31,272.6953709112532
2017-08-01,270.8149141192694
2017-08-02,273.27990380784547
2017-08-03,272.789103654631
2017-08-04,280.8275143757042
2017-08-05,277.38993246113563
2017-08-06,279.59917877441853
2017-08-07,273.6085257298504
2017-08-08,270.7674194126979
2017-08-09,273.17103697261695
2017-08-10,271.98709516201933
2017-08-11,276.11542339169716
2017-08-12,275.71360906493453
2017-08-13,277.1355298882487
2017-08-14,273.04914531587383
2017-08-15,272.03500105613193
2017-08-16,274.0394058728257
2017-08-17,275.69885221924704
2017-08-18,274.8267732599393
2017-08-19,271.1719625869471
2017-08-20,273.8905806929354
2017-08-21,275.8854193523295
2017-08-22,273.3193021550048
2017-08-23,271.48858248274945
2017-08-24,275.30550893860396
2017-08-25,274.5129726012171
2017-08-26,278.39554736168037
2017-08-27,282.1839742571644
2017-08-28,274.7605181079408
2017-08-29,274.082150009183
2017-08-30,271.9914234351924
2017-08-31,271.9477756196923
2017-09-01,270.32420611883055
2017-09-02,270.0197928150022
2017-09-03,270.37212051783234
2017-09-04,271.41512528563936
2017-09-05,270.726082899091
2017-09-06,270.1883587562095
2017-09-07,270.21716347807507
2017-09-08,272.60227110864804
2017-09-09,275.180631434094
2017-09-10,272.99984241364336
2017-09-11,272.24982284677606
2017-09-12,275.5247928065655
2017-09-13,273.0052962160832
2017-09-14,277.0714094231572
2017-09-15,277.08866292705943
2017-09-16,273.9948373162854
2017-09-17,273.3500007101295
2017-09-18,274.87004353671654
2017-09-19,280.5295764058556
2017-09-20,270.6990354399074
2017-09-21,270.7366315335222
2017-09-22,273.1304028183783
2017-09-23,281.20494083001125
2017-09-24,272.7601610424516
2017-09-25,274.837310322161
2017-09-26,273.2087048792397
2017-09-27,270.3397338668071
2017-09-28,275.95641869233555
2017-09-29,282.21140952755326
2017-09-30,285.17426594591365
2017-10-01,292.446208644429
2017-10-02,285.5636747301378
2017-10-03,274.2145784369414
2017-10-04,273.0223589406931
2017-10-05,271.7584922140833
2017-10-06,271.2377162834798
2017-10-07,272.13011714434873
2017-10-08,272.07744977223615
2017-10-09,271.3037212073439
2017-10-10,270.79619383619763
2017-10-11,275.81595673535753
2017-10-12,274.7605210439838
2017-10-13,282.663618055168
2017-10-14,286.43034646616985
2017-10-15,279.34225800133333
2017-10-16,272.31771203202817
2017-10-17,273.30786335670393
2017-10-18,271.8936851675307
2017-10-19,273.3847386331163
2017-10-20,271.81521094935897
2017-10-21,270.55245872530725
2017-10-22,273.8302486902845
2017-10-23,278.61796248781474
2017-10-24,280.5066922782512
2017-10-25,273.27455847646564
2017-10-26,270.54850864578736
2017-10-27,270.57961954146367
2017-10-28,271.5410692404477
2017-10-29,275.7660724393364
2017-10-30,283.1671072117012
2017-10-31,276.8534001823174
2017-11-01,275.8538898941636
2017-11-02,280.97742975148
2017-11-03,274.83585310456294
2017-11-04,273.3623753688804
2017-11-05,279.51049951277645
2017-11-06,272.0933135713972
2017-11-07,271.77370464405385
2017-11-08,274.89349301254316
2017-11-09,278.7735103588103
2017-11-10,272.6939675939335
2017-11-11,274.3493098434463
2017-11-12,277.6746518750492
2017-11-13,275.9706207313135
2017-11-14,271.3743025957449
2017-11-15,279.4968439481278
2017-11-16,281.91117598476075
2017-11-17,273.2843973920008
2017-11-18,281.16626910911793
2017-11-19,275.8708930959347
2017-11-20,281.90215666087266
2017-11-21,288.50313502538546
2017-11-22,284.4052682419408
2017-11-23,285.4670212886569
2017-11-24,278.3211989700981
2017-11-25,282.34451461079163
2017-11-26,271.8577001908461
2017-11-27,277.17686938100553
2017-11-28,275.38261938497175
2017-11-29,281.965473029587
2017-11-30,276.6644408982078
2017-12-01,275.50902755460174
2017-12-02,283.64886528129887
2017-12-03,274.0498496916855
2017-12-04,283.5380749548726
2017-12-05,271.86442880405747
2017-12-06,274.1148417090319
2017-12-07,278.31049913992155
2017-12-08,277.4287376982064
2017-12-09,281.0750350298539
2017-12-10,277.1112200168342
2017-12-11,278.5584815651667
2017-12-12,277.58839595665
2017-12-13,273.1390243193021
2017-12-14,271.4568283909587
2017-12-15,273.7899314687915
2017-12-16,273.4374212185682
2017-12-17,279.8887289299218
2017-12-18,272.7114179675333
2017-12-19,271.0358334362011
2017-12-20,272.952107942241
2017-12-21,273.6014112713601
2017-12-22,273.9605926596695
2017-12-23,274.31250301579513
2017-12-24,271.5255812050186
2017-12-25,282.71085116316254
2017-12-26,272.87268229129984
2017-12-27,278.4171522417982
2017-12-28,276.45452504842865
2017-12-29,270.77180930683335
2017-12-30,277.85357713695004
2017-12-31,271.05027524442477
